0,0
1,0.5000000000000001
2,0.5781250000000002
3,0.5000000000000002
4,0.43750000000000033
5,0.5000000000000004
6,0.5695556495933376
7,0.5937891131578641
8,0.5900144905772466
9,0.5738638978585102
10,0.5718462850980781
11,0.5840465150415182
12,0.5977710301326116
13,0.6041146209682834
14,0.6026947998867747
15,0.5976891826919044
16,0.5970019393163516
17,0.6011018680494595
18,0.6071569634645442
19,0.6102034183062846
20,0.6096512267831715
21,0.6073579950951352
22,0.6069895993372826
23,0.6089165525998297
24,0.6121124225254732
25,0.6138918190500753
26,0.6138964774531601
27,0.6126500442441598
28,0.612328971667041
29,0.6133802116412249
30,0.6153654154073938
31,0.6165410969350507
32,0.6166293013334398
33,0.6158815764413569
34,0.6157415666996382
35,0.616383562996971
36,0.6176441561814747
37,0.6184468178133278
38,0.6185925011747739
39,0.6181370706924048
40,0.6180615628899703
41,0.6184913335247073
42,0.6193943075231314
43,0.6199459417757209
44,0.6200455318550433
45,0.6197576582463264
46,0.6197678174037564
47,0.6200997518297577
48,0.6207474083552664
49,0.621120951992183
50,0.621208788206919
51,0.6210124691590742
52,0.6210493540544366
53,0.6213345215416091
54,0.6218459359684176
55,0.622104333115815
56,0.6221445238325988
57,0.6219912659955148
58,0.6220697157596538
59,0.6223295514294314
60,0.6227343533712952
61,0.6229189993821664
62,0.6229345800866246
63,0.6228032777789383
64,0.6228865814181126
65,0.6231264271660559
66,0.6234821399119559
67,0.6236201218824315
68,0.6235993745505823
69,0.6234783911382505
70,0.6235686357084342
71,0.6237932556861607
72,0.6241053291023271
73,0.6242126439820814
74,0.6241813126276081
75,0.6240640365508254
76,0.6241387371203184
77,0.6243493536993252
78,0.6246392992387452
79,0.6247298294113233
80,0.6246855624548883
81,0.6245675478055606
82,0.624635182587848
83,0.6248303845698171
84,0.6250920415036776
85,0.6251751340299704
86,0.6251328754265947
87,0.6250152767756096
88,0.6250667903723202
89,0.6252431193348884
90,0.6254883914900938
91,0.6255686625681569
92,0.6255237456487388
93,0.6254098180804819
94,0.6254528292175465
95,0.6256096204520234
96,0.6258333589213587
97,0.6259107416396047
98,0.6258733300065137
99,0.6257660361127143
100,0.6257949461545995
101,0.6259336264150424
102,0.6261419349915858
103,0.6262159251989277
104,0.62618247003194
105,0.6260825014090231
106,0.6261056413096131
107,0.6262284781579883
108,0.6264155240396514
109,0.6264858503052149
110,0.626461216785553
111,0.6263691277553688
