0,0
1,0.5000000000000001
2,0.5781250000000002
3,0.5000000000000002
4,0.43750000000000033
5,0.5000000000000004
6,0.43750000000000044
7,0.5000000000000006
8,0.43750000000000067
9,0.5000000000000007
10,0.5781250000000009
11,0.6073040962219245
12,0.5781250000000007
13,0.6073040962219248
14,0.5781250000000009
15,0.5000000000000011
16,0.43750000000000133
17,0.5000000000000013
18,0.43750000000000144
19,0.5000000000000013
20,0.43750000000000167
21,0.5000000000000017
22,0.5781250000000014
23,0.5000000000000017
24,3.9968028886505635e-15
25,0.5000000000000021
