1,0.2521617012877784,0.08322919915311211,0.42078975308948796,0.11094236940264462,0.02703916434735576,0.20086676829399852,0.06212620443501282,0.01380982283685972,0.11375162335112055,0.04002994415398069,0.008454786590663788,0.0736161595646212,0.028125088002608167,0.005935129985336962,0.051321303130623
2,0.3699264581603863,0.15118045416437298,0.523855582725818,0.20177456631216087,0.05376072242291596,0.3552110685859172,0.1181323962153236,0.027817741894019532,0.2132805818019501,0.07692045419165423,0.017102382836561958,0.14038684546013291,0.054492936785808674,0.01176355650118055,0.10006507163105349
3,0.4446119814477126,0.22105190065514058,0.5775540276909515,0.2760124142487586,0.079382884028671,0.48208722952042204,0.1702328214597249,0.042719557266069574,0.3063390969424049,0.11412477973892457,0.026574766020011742,0.205801241548352,0.07931265919307243,0.016711554340045787,0.14685341809431862
4,0.49599323194906236,0.2791131235813695,0.6315657848027059,0.33094579810705566,0.10862365382375805,0.5781486674852501,0.21206242061917877,0.055913349626023456,0.37579322987686414,0.14284386727350898,0.032868000158165156,0.26103198827545837,0.1023911043561019,0.0224748470438193,0.1860935519863166
5,0.5359938648890084,0.33437709146843864,0.6630577187263305,0.37216507018346645,0.12695560495782754,0.5926496429881345,0.2540191961172001,0.06835336359963329,0.451022765743453,0.17522073209557987,0.04206895512346076,0.31507671755528965,0.12538341074127385,0.028842154066329062,0.22906016501109805
6,0.5684160421525026,0.3935306098260035,0.6884524343849687,0.41382272699998746,0.15367453721703994,0.6052743400229159,0.28554698791282324,0.07796041802702347,0.516269594957963,0.20260325961795408,0.05057254181123627,0.36299274918534896,0.14844761546898533,0.03320631379011152,0.26977360706687525
7,0.5947308981060417,0.4501226113788438,0.7095386766679186,0.4420805018261758,0.17639301746538205,0.6325023587184422,0.3212295938016282,0.0925524846848037,0.577334424786696,0.22976588396237133,0.05527660135742063,0.4142517729104481,0.16710035320950856,0.038222568399052914,0.3015435301729881
8,0.6127300352848214,0.47726807132431526,0.7265106466016531,0.4655404983682037,0.19380713537027305,0.6620414371247467,0.34287929029511716,0.10603246960923607,0.6073469685315926,0.25662066583232984,0.06752799579562985,0.4606493571984237,0.19081754312582758,0.046150282065520964,0.3423757889962139
9,0.6330419373715256,0.5225130079269173,0.7413481879583765,0.49336597024438394,0.23119882407655334,0.6939059621840233,0.3699256328282824,0.1199796301092344,0.6112534640070177,0.2780851139114402,0.07564362858600915,0.5035792414409126,0.20718333694799723,0.047616982162427046,0.3800413306717908
10,0.6485932002535642,0.5554562189078027,0.7535980294069732,0.5082989910329033,0.24442918038436068,0.6987577215074493,0.3928264898672053,0.13716539732701827,0.6169138840256239,0.29581106735252943,0.07758504226522833,0.5371513867413864,0.22408940808203276,0.05507420360335691,0.4028410362412672
